Version,Engine,Section,Name,Mean,Deviation,MOE,RME,SEM
1.9.36,V8,update-in,[coll (array-map :foo 1) ks [:foo]] (update-in coll ks inc),0.000312,,,,
1.9.36,V8,obj-map,[coll (obj-map)] (assoc coll :foo :bar),0.000253,,,,
1.9.36,V8,obj-map,[coll (obj-map :foo :bar)] (-lookup coll :foo),2.4e-05,,,,
1.9.36,V8,obj-map,[coll (obj-map :foo :bar)] (assoc coll :baz :woz),0.001543,,,,
1.9.36,V8,obj-map,[coll (obj-map :foo :bar :baz :woz)] (-lookup coll :baz),2.2e-05,,,,
1.9.36,V8,obj-map,[coll (obj-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),2.2e-05,,,,
1.9.36,V8,array-map,"[] {[1] true, [2] true, [3] true}",0.001146,,,,
1.9.36,V8,array-map,[coll (array-map)] (assoc coll :foo :bar),6.3e-05,,,,
1.9.36,V8,array-map,[coll (array-map :foo :bar)] (-lookup coll :foo),5.2e-05,,,,
1.9.36,V8,array-map,[coll (array-map :foo :bar)] (assoc coll :baz :woz),7.9e-05,,,,
1.9.36,V8,array-map,[coll (array-map :foo :bar :baz :woz)] (-lookup coll :baz),6.4e-05,,,,
1.9.36,V8,array-map,[coll (array-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),7.6e-05,,,,
1.9.36,V8,array-map w/ symbols,[coll (array-map)] (assoc coll a b),8.8e-05,,,,
1.9.36,V8,array-map w/ symbols,[coll (array-map a b)] (-lookup coll a),6.8e-05,,,,
1.9.36,V8,array-map w/ symbols,[coll (array-map a b)] (assoc coll c d),0.000101,,,,
1.9.36,V8,array-map w/ symbols,[coll (array-map a b c d)] (-lookup coll c),8.3e-05,,,,
1.9.36,V8,array-map w/ symbols,[coll (array-map a b c d e f)] (-lookup coll e),9e-05,,,,
1.9.36,V8,array-map w/ inline symbols,[coll (array-map)] (assoc coll (quote foo) (quote bar)),8.9e-05,,,,
1.9.36,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (-lookup coll (quote foo)),6.9e-05,,,,
1.9.36,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (assoc coll (quote baz) (quote woz)),0.000101,,,,
1.9.36,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz))] (-lookup coll (quote baz)),8.3e-05,,,,
1.9.36,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz) (quote lol) (quote rofl))] (-lookup coll (quote lol)),8.9e-05,,,,
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (get coll :foo)",5.4e-05,,,,
1.9.36,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (get coll (quote foo))",6.9e-05,,,,
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (-lookup coll :foo nil)",4.6e-05,,,,
1.9.36,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (-lookup coll (quote foo) nil)",6.8e-05,,,,
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (:foo coll)",6.3e-05,,,,
1.9.36,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] ((quote foo) coll)",0.000101,,,,
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (kw coll)",6.8e-05,,,,
1.9.36,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (sym coll)",8.6e-05,,,,
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (loop [i 0 m coll] (if (< i 100000) (recur (inc i) (assoc m :foo 2)) m))",6.0,,,,
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (:bar coll),4.9e-05,,,,
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (-lookup coll :bar),3.4e-05,,,,
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (assoc coll :bar 2),4.8e-05,,,,
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (assoc coll :baz 3),6.7e-05,,,,
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (loop [i 0 m coll] (if (< i 1000000) (recur (inc i) (assoc m :bar 2)) m)),40.0,,,,
1.9.36,V8,zipmap,"[m {:a 1, :b 2, :c 3}] (zipmap (keys m) (map inc (vals m)))",0.00326,,,,
1.9.36,V8,persistent hash maps,[key :f0] (hash key),2.4e-05,,,,
1.9.36,V8,persistent hash maps,"[key ""f0""] (m3-hash-unencoded-chars key)",2.1e-05,,,,
1.9.36,V8,persistent hash maps,[key :unsynchronized-mutable] (hash key),2e-05,,,,
1.9.36,V8,persistent hash maps,[coll hash-coll-test] (hash-coll coll),1.15,,,,
1.9.36,V8,persistent hash maps,[coll hash-coll-test] (hash-ordered-coll coll),1.05,,,,
1.9.36,V8,persistent hash maps,[coll hash-imap-test] (hash-imap coll),0.78,,,,
1.9.36,V8,persistent hash maps,[coll hash-imap-test] (hash-unordered-coll coll),0.99,,,,
1.9.36,V8,persistent hash maps,[coll pmap] (:f0 coll),6.8e-05,,,,
1.9.36,V8,persistent hash maps,[coll pmap] (get coll :f0),5e-05,,,,
1.9.36,V8,persistent hash maps,[coll pmap] (-lookup coll :f0 nil),4e-05,,,,
1.9.36,V8,persistent hash maps,[coll pmap] (-lookup hash-imap-test :foo500 nil),8.2e-05,,,,
1.9.36,V8,persistent hash maps,[coll pmap] (-lookup hash-imap-int-test 500 nil),0.000324,,,,
1.9.36,V8,persistent hash maps,[coll pmap] (assoc coll :g0 32),0.000342,,,,
1.9.36,V8,persistent hash maps,[coll pmap] (loop [i 0 m coll] (if (< i 1000000) (recur (inc i) (assoc m :a 1)) m)),81.0,,,,
1.9.36,V8,persistent hash maps,[coll cljs.core.PersistentHashMap.EMPTY] (assoc coll :f0 1),0.000104,,,,
1.9.36,V8,"transient map, conj! 100000 items",[m (transient cljs.core.PersistentHashMap.EMPTY)] (loop [i 0 m m] (if (> i 100000) (persistent! m) (recur (inc i) (assoc! m i i)))),69.0,,,,
1.9.36,V8,set ops,[] #{},4e-06,,,,
1.9.36,V8,set ops,[] #{1 3 2},4e-06,,,,
1.9.36,V8,set ops,[v [1 2 3]] (set v),0.000353,,,,
1.9.36,V8,set ops,[] (hash-set 1 2 3),4e-06,,,,
1.9.36,V8,set ops,[coll #{1 3 2}] (conj coll 4),0.000271,,,,
1.9.36,V8,set ops,[coll #{1 3 2}] (get coll 2),7.8e-05,,,,
1.9.36,V8,set ops,[coll #{1 3 2}] (contains? coll 2),4.8e-05,,,,
1.9.36,V8,set ops,[coll #{1 3 2}] (coll 2),7.3e-05,,,,
1.9.36,V8,seq ops,[coll (range 500000)] (reduce + coll),24.0,,,,
1.9.36,V8,reader,"[s ""{:foo [1 2 3]}""] (reader/read-string s)",0.023,,,,
1.9.36,V8,reader,[s big-str-data] (reader/read-string s),0.737,,,,
1.9.36,V8,range,[r (range 1000000)] (last r),41.0,,,,
1.9.36,V8,lazy-seq - first run,[r r] (last r),422.0,,,,
1.9.36,V8,lazy-seq - second run,[r r] (last r),103.0,,,,
1.9.36,V8,Sequence iterator,[s (seq ipmap)] (let [iter (seq-iter s)] (loop [v nil] (if (.hasNext iter) (recur (.next iter)) v))),0.499,,,,
1.9.36,V8,Direct iterator,[] (let [iter (-iterator ipmap)] (loop [v nil] (if (.hasNext iter) (recur (.next iter)) v))),0.131,,,,
1.9.36,V8,comprehensions,[xs (range 512)] (last (for [x xs y xs] (+ x y))),335.0,,,,
1.9.36,V8,comprehensions,[xs (vec (range 512))] (last (for [x xs y xs] (+ x y))),54.5,,,,
1.9.36,V8,comprehensions,[a (Box. 0) xs (range 512)] (doseq [x xs y xs] (set! a -val (+ (.-val a) x))),47.75,,,,
1.9.36,V8,comprehensions,[a (Box. 0) xs (vec (range 512))] (doseq [x xs y xs] (set! a -val (+ (.-val a) x))),7.75,,,,
1.9.36,V8,reducers,[xs (into [] (range 1000000))] (r/reduce + (r/map inc (r/map inc (r/map inc xs)))),94.0,,,,
1.9.36,V8,transducers,[xs (into [] (range 1000000))] (transduce (comp (map inc) (map inc) (map inc)) + 0 xs),117.0,,,,
1.9.36,V8,primitive array reduce 1000000 many ops,[xs (into-array (range 1000000))] (-> xs (.map inc) (.map inc) (.map inc) (.reduce (fn [a b] (+ a b)) 0)),2333.0,,,,
1.9.36,V8,reduce range 1000000 many ops,[xs (range 1000000)] (reduce + 0 (map inc (map inc (map inc xs)))),1638.0,,,,
1.9.36,V8,transduce range 1000000 many ops,[xs (range 1000000)] (transduce (comp (map inc) (map inc) (map inc)) + 0 xs),86.0,,,,
1.9.36,V8,multimethods,[] (simple-multi :foo),0.000157,,,,
1.9.36,V8,higher-order variadic function calls,[f array] (f 1 2 3 4 5 6 7 8 9 0),0.00013,,,,
1.9.36,V8,higher-order variadic function calls,[f vector] (f 1 2 3 4 5 6 7 8 9 0),0.00037,,,,
1.9.36,V8,higher-order variadic function calls,[] (= 1 1 1 1 1 1 1 1 1 0),0.00116,,,,
1.9.36,V8,Destructuring a sequence,[v (into [] (range 1000000))] (loop [[x & xs] v] (if-not (nil? xs) (recur xs) x)),155.4,,,,
1.9.36,SM,identity,[x 1] (identity x),8.3e-06,,,,
1.9.36,SM,symbol construction,[] (symbol (quote foo)),4.3e-05,,,,
1.9.36,SM,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),1.57,,,,
1.9.36,SM,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),3.09,,,,
1.9.36,SM,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),0.35,,,,
1.9.36,SM,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),0.37,,,,
1.9.36,SM,instance?,[coll []] (instance? PersistentVector coll),1.8e-05,,,,
1.9.36,SM,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),1.8e-05,,,,
1.9.36,SM,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),3.2e-05,,,,
1.9.36,SM,array & string ops,[coll (array 1 2 3)] (seq coll),0.000498,,,,
1.9.36,SM,array & string ops,"[coll ""foobar""] (seq coll)",0.001226,,,,
1.9.36,SM,array & string ops,[coll (array 1 2 3)] (first coll),0.000806,,,,
1.9.36,SM,array & string ops,"[coll ""foobar""] (first coll)",0.001357,,,,
1.9.36,SM,array & string ops,[coll (array 1 2 3)] (nth coll 2),0.00018,,,,
1.9.36,SM,array & string ops,"[coll ""foobar""] (nth coll 2)",0.000854,,,,
1.9.36,SM,cloning & specify,[coll [1 2 3]] (clone coll),0.000451,,,,
1.9.36,SM,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),0.00194,,,,
1.9.36,SM,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),6.1e-05,,,,
1.9.36,SM,list ops,[coll (list 1 2 3)] (first coll),0.00011,,,,
1.9.36,SM,list ops,[coll (list 1 2 3)] (-first coll),7.5e-05,,,,
1.9.36,SM,list ops,[coll (list 1 2 3)] (rest coll),7.4e-05,,,,
1.9.36,SM,list ops,[coll (list 1 2 3)] (-rest coll),5.6e-05,,,,
1.9.36,SM,list ops,[] (list),9e-06,,,,
1.9.36,SM,list ops,[] (list 1 2 3),0.001218,,,,
1.9.36,SM,vector ops,[] [],1.1e-05,,,,
1.9.36,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),0.000562,,,,
1.9.36,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec (array a b c))),0.000647,,,,
1.9.36,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),0.000492,,,,
1.9.36,SM,vector ops,[coll [1 2 3]] (transient coll),0.00188,,,,
1.9.36,SM,vector ops,[coll [1 2 3]] (nth coll 0),0.000227,,,,
1.9.36,SM,vector ops,[coll [1 2 3]] (-nth coll 0),0.000195,,,,
1.9.36,SM,vector ops,[coll [1 2 3]] (-nth coll 0),0.000168,,,,
1.9.36,SM,vector ops,[coll [1 2 3]] (coll 0),0.00019,,,,
1.9.36,SM,vector ops,[coll [1 2 3]] (conj coll 4),0.000868,,,,
1.9.36,SM,vector ops,[coll [1 2 3]] (-conj coll 4),0.000969,,,,
1.9.36,SM,vector ops,[coll []] (-conj coll 1),0.000735,,,,
1.9.36,SM,vector ops,[coll [1]] (-conj coll 2),0.00077,,,,
1.9.36,SM,vector ops,[coll [1 2]] (-conj coll 3),0.000796,,,,
1.9.36,SM,vector ops,[coll [1 2 3]] (seq coll),0.000533,,,,
1.9.36,SM,vector ops,[coll [1 2 3]] (-seq coll),0.000404,,,,
1.9.36,SM,vector ops,[coll (seq [1 2 3])] (first coll),9.5e-05,,,,
1.9.36,SM,vector ops,[coll (seq [1 2 3])] (-first coll),7.8e-05,,,,
1.9.36,SM,vector ops,[coll (seq [1 2 3])] (rest coll),0.000481,,,,
1.9.36,SM,vector ops,[coll (seq [1 2 3])] (-rest coll),0.000181,,,,
1.9.36,SM,vector ops,[coll (seq [1 2 3])] (next coll),0.000191,,,,
1.9.36,SM,large vector ops,[] (reduce conj [] (range 40000)),8.3,,,,
1.9.36,SM,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),0.00173,,,,
1.9.36,SM,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),0.00257,,,,
1.9.36,SM,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),0.00182,,,,
1.9.36,SM,chunked seqs,[] (-first v),0.000179,,,,
1.9.36,SM,chunked seqs,[] (-next v),0.000193,,,,
1.9.36,SM,chunked seqs,[] (-rest v),0.000189,,,,
1.9.36,SM,"transient vector, conj! 1000000 items",[v (transient [])] (loop [i 0 v v] (if (> i 1000000) (persistent! v) (recur (inc i) (conj! v i)))),236.0,,,,
1.9.36,SM,vector equality,[a (into [] (range 1000000)) b (into [] (range 1000000))] (= a b),14.0,,,,
1.9.36,SM,keyword compare,[arr (into-array (repeatedly 10000 (fn* [] (keyword (rand-nth seed)))))] (.sort arr compare),6.57,,,,
1.9.36,SM,keyword compare,[arr (into-array (repeatedly 10000 (fn* [] (keyword (rand-nth seed) (rand-nth seed)))))] (.sort arr compare),14.07,,,,
1.9.36,SM,"reduce lazy-seqs, vectors, ranges",[coll (take 100000 (iterate inc 0))] (reduce + 0 coll),79.0,,,,
1.9.36,SM,"reduce lazy-seqs, vectors, ranges",[coll (range 1000000)] (reduce + 0 coll),12.0,,,,
1.9.36,SM,"reduce lazy-seqs, vectors, ranges",[coll (into [] (range 1000000))] (reduce + 0 coll),5.0,,,,
1.9.36,SM,apply,[coll (into [] (range 1000000))] (apply + coll),43.0,,,,
1.9.36,SM,apply,[] (list 1 2 3 4 5),0.000403,,,,
1.9.36,SM,apply,[xs (array-seq (array 1 2 3 4 5))] (apply list xs),0.000364,,,,
1.9.36,SM,apply,[xs (list 1 2 3 4 5)] (apply list xs),0.000384,,,,
1.9.36,SM,apply,[xs [1 2 3 4 5]] (apply list xs),0.000365,,,,
1.9.36,SM,apply,[f (fn [a b & more])] (apply f (range 32)),0.000377,,,,
1.9.36,SM,apply,[f (fn [a b c d e f g h i j & more])] (apply f (range 32)),0.000814,,,,
1.9.36,SM,update-in,[coll {:foo 1} ks [:foo]] (update-in coll ks inc),0.000399,,,,
1.9.36,SM,update-in,[coll (array-map :foo 1) ks [:foo]] (update-in coll ks inc),0.000386,,,,
1.9.36,SM,obj-map,[coll (obj-map)] (assoc coll :foo :bar),0.00044,,,,
1.9.36,SM,obj-map,[coll (obj-map :foo :bar)] (-lookup coll :foo),0.000195,,,,
1.9.36,SM,obj-map,[coll (obj-map :foo :bar)] (assoc coll :baz :woz),0.002259,,,,
1.9.36,SM,obj-map,[coll (obj-map :foo :bar :baz :woz)] (-lookup coll :baz),0.000194,,,,
1.9.36,SM,obj-map,[coll (obj-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),0.000193,,,,
1.9.36,SM,array-map,"[] {[1] true, [2] true, [3] true}",0.002531,,,,
1.9.36,SM,array-map,[coll (array-map)] (assoc coll :foo :bar),0.000268,,,,
1.9.36,SM,array-map,[coll (array-map :foo :bar)] (-lookup coll :foo),0.000223,,,,
1.9.36,SM,array-map,[coll (array-map :foo :bar)] (assoc coll :baz :woz),0.000332,,,,
1.9.36,SM,array-map,[coll (array-map :foo :bar :baz :woz)] (-lookup coll :baz),0.000226,,,,
1.9.36,SM,array-map,[coll (array-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),0.000226,,,,
1.9.36,SM,array-map w/ symbols,[coll (array-map)] (assoc coll a b),0.000277,,,,
1.9.36,SM,array-map w/ symbols,[coll (array-map a b)] (-lookup coll a),0.000232,,,,
1.9.36,SM,array-map w/ symbols,[coll (array-map a b)] (assoc coll c d),0.000404,,,,
1.9.36,SM,array-map w/ symbols,[coll (array-map a b c d)] (-lookup coll c),0.000245,,,,
1.9.36,SM,array-map w/ symbols,[coll (array-map a b c d e f)] (-lookup coll e),0.00025,,,,
1.9.36,SM,array-map w/ inline symbols,[coll (array-map)] (assoc coll (quote foo) (quote bar)),0.000271,,,,
1.9.36,SM,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (-lookup coll (quote foo)),0.000221,,,,
1.9.36,SM,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (assoc coll (quote baz) (quote woz)),0.000463,,,,
1.9.36,SM,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz))] (-lookup coll (quote baz)),0.000248,,,,
1.9.36,SM,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz) (quote lol) (quote rofl))] (-lookup coll (quote lol)),0.000242,,,,
1.9.36,SM,map / record ops,"[coll {:foo 1, :bar 2}] (get coll :foo)",0.000236,,,,
1.9.36,SM,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (get coll (quote foo))",0.000222,,,,
1.9.36,SM,map / record ops,"[coll {:foo 1, :bar 2}] (-lookup coll :foo nil)",0.000223,,,,
1.9.36,SM,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (-lookup coll (quote foo) nil)",0.000219,,,,
1.9.36,SM,map / record ops,"[coll {:foo 1, :bar 2}] (:foo coll)",0.000211,,,,
1.9.36,SM,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] ((quote foo) coll)",0.000246,,,,
1.9.36,SM,map / record ops,"[coll {:foo 1, :bar 2}] (kw coll)",0.000218,,,,
1.9.36,SM,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (sym coll)",0.000226,,,,
1.9.36,SM,map / record ops,"[coll {:foo 1, :bar 2}] (loop [i 0 m coll] (if (< i 100000) (recur (inc i) (assoc m :foo 2)) m))",183.0,,,,
1.9.36,SM,map / record ops,[coll (Foo. 1 2)] (:bar coll),0.000195,,,,
1.9.36,SM,map / record ops,[coll (Foo. 1 2)] (-lookup coll :bar),0.000189,,,,
1.9.36,SM,map / record ops,[coll (Foo. 1 2)] (assoc coll :bar 2),0.000239,,,,
1.9.36,SM,map / record ops,[coll (Foo. 1 2)] (assoc coll :baz 3),0.000236,,,,
1.9.36,SM,map / record ops,[coll (Foo. 1 2)] (loop [i 0 m coll] (if (< i 1000000) (recur (inc i) (assoc m :bar 2)) m)),254.0,,,,
1.9.36,SM,zipmap,"[m {:a 1, :b 2, :c 3}] (zipmap (keys m) (map inc (vals m)))",0.00353,,,,
1.9.36,SM,persistent hash maps,[key :f0] (hash key),0.000187,,,,
1.9.36,SM,persistent hash maps,"[key ""f0""] (m3-hash-unencoded-chars key)",0.000183,,,,
1.9.36,SM,persistent hash maps,[key :unsynchronized-mutable] (hash key),0.000193,,,,
1.9.36,SM,persistent hash maps,[coll hash-coll-test] (hash-coll coll),2.51,,,,
1.9.36,SM,persistent hash maps,[coll hash-coll-test] (hash-ordered-coll coll),2.2,,,,
1.9.36,SM,persistent hash maps,[coll hash-imap-test] (hash-imap coll),1.04,,,,
1.9.36,SM,persistent hash maps,[coll hash-imap-test] (hash-unordered-coll coll),2.23,,,,
1.9.36,SM,persistent hash maps,[coll pmap] (:f0 coll),0.000254,,,,
1.9.36,SM,persistent hash maps,[coll pmap] (get coll :f0),0.000245,,,,
1.9.36,SM,persistent hash maps,[coll pmap] (-lookup coll :f0 nil),0.000224,,,,
1.9.36,SM,persistent hash maps,[coll pmap] (-lookup hash-imap-test :foo500 nil),0.000271,,,,
1.9.36,SM,persistent hash maps,[coll pmap] (-lookup hash-imap-int-test 500 nil),0.000609,,,,
1.9.36,SM,persistent hash maps,[coll pmap] (assoc coll :g0 32),0.000558,,,,
1.9.36,SM,persistent hash maps,[coll pmap] (loop [i 0 m coll] (if (< i 1000000) (recur (inc i) (assoc m :a 1)) m)),295.0,,,,
1.9.36,SM,persistent hash maps,[coll cljs.core.PersistentHashMap.EMPTY] (assoc coll :f0 1),0.000305,,,,
1.9.36,SM,"transient map, conj! 100000 items",[m (transient cljs.core.PersistentHashMap.EMPTY)] (loop [i 0 m m] (if (> i 100000) (persistent! m) (recur (inc i) (assoc! m i i)))),501.0,,,,
1.9.36,SM,set ops,[] #{},0.000158,,,,
1.9.36,SM,set ops,[] #{1 3 2},0.000146,,,,
1.9.36,SM,set ops,[v [1 2 3]] (set v),0.0004,,,,
